Player,Session,Date,Score
Player 8,Cardio,2021-09-24,6
Player 8,Cardio,2021-10-13,6
Player 8,Cardio,2021-10-20,6
Player 8,Cardio,2021-10-21,10
Player 8,Cardio,2021-10-29,10
Player 8,Cardio,2021-11-04,5
Player 8,Cardio,2021-11-11,6
Player 8,Cardio,2021-11-12,3
Player 8,Cardio,2021-11-17,7
Player 8,Cardio,2021-11-25,6
Player 8,Cardio,2021-11-26,8
Player 8,Cardio,2021-12-09,9
Player 8,Cardio,2021-12-10,10
Player 8,Cardio,2021-12-24,6
Player 8,Cardio,2021-12-31,3
Player 9,Strength Building,2021-08-05,10
Player 9,Strength Building,2021-08-13,10
Player 9,Strength Building,2021-08-17,10
Player 9,Strength Building,2021-08-18,3
Player 9,Strength Building,2021-08-19,6
Player 9,Strength Building,2021-08-27,3
Player 9,Strength Building,2021-08-30,7
Player 9,Strength Building,2021-08-31,6
Player 9,Strength Building,2021-09-03,10
Player 9,Strength Building,2021-09-06,7
Player 9,Strength Building,2021-09-07,9
Player 9,Strength Building,2021-09-08,4
Player 9,Strength Building,2021-09-09,3
Player 9,Strength Building,2021-09-10,9
Player 9,Strength Building,2021-09-15,8
Player 9,Strength Building,2021-09-16,8
Player 9,Strength Building,2021-09-22,8
Player 9,Strength Building,2021-09-30,5
Player 9,Strength Building,2021-10-06,9
Player 9,Strength Building,2021-10-28,10
Player 9,Strength Building,2021-11-04,9
Player 9,Strength Building,2021-11-05,5
Player 9,Strength Building,2021-11-10,4
Player 9,Strength Building,2021-11-11,6
Player 9,Strength Building,2021-11-12,5
Player 9,Strength Building,2021-11-18,6
Player 9,Strength Building,2021-11-19,6
Player 9,Strength Building,2021-11-25,6
Player 9,Strength Building,2021-12-08,8
Player 9,Strength Building,2021-12-15,4
Player 9,Strength Building,2021-12-23,7
Player 9,Strength Building,2021-12-24,3
Player 9,Strength Building,2021-12-29,7
Player 9,Agility,2021-08-04,6
Player 9,Agility,2021-08-05,8
Player 9,Agility,2021-08-09,6
Player 9,Agility,2021-08-16,10
Player 9,Agility,2021-08-17,9
Player 9,Agility,2021-08-18,4
Player 9,Agility,2021-08-19,7
Player 9,Agility,2021-08-20,6
Player 9,Agility,2021-08-24,3
Player 9,Agility,2021-08-25,9
Player 9,Agility,2021-08-30,6
Player 9,Agility,2021-09-02,8
Player 9,Agility,2021-09-06,8
Player 9,Agility,2021-09-10,3
Player 9,Agility,2021-09-13,3
Player 9,Agility,2021-09-14,6
Player 9,Agility,2021-09-16,9
Player 9,Agility,2021-09-22,8
Player 9,Agility,2021-09-24,9
Player 9,Agility,2021-09-27,9
Player 9,Agility,2021-09-30,9
Player 9,Agility,2021-10-08,3
Player 9,Agility,2021-10-13,5
Player 9,Agility,2021-10-20,7
Player 9,Agility,2021-10-21,3
Player 9,Agility,2021-10-22,6
Player 9,Agility,2021-10-28,3
Player 9,Agility,2021-10-29,5
Player 9,Agility,2021-11-04,10
Player 9,Agility,2021-11-10,8
Player 9,Agility,2021-11-12,8
Player 9,Agility,2021-11-19,4
Player 9,Agility,2021-12-01,10
Player 9,Agility,2021-12-02,10
Player 9,Agility,2021-12-09,9
Player 9,Agility,2021-12-10,7
Player 9,Agility,2021-12-15,10
Player 9,Agility,2021-12-17,6
Player 9,Agility,2021-12-23,4
Player 9,Agility,2021-12-30,7
Player 9,Agility,2021-12-31,7
Player 9,Cardio,2021-08-09,3
Player 9,Cardio,2021-08-11,7
Player 9,Cardio,2021-08-16,7
Player 9,Cardio,2021-08-23,5
Player 9,Cardio,2021-08-25,4
Player 9,Cardio,2021-08-26,9
Player 9,Cardio,2021-08-30,6
Player 9,Cardio,2021-09-01,9
Player 9,Cardio,2021-09-02,3
Player 9,Cardio,2021-09-10,4
Player 9,Cardio,2021-09-21,5
Player 9,Cardio,2021-09-22,10
Player 9,Cardio,2021-09-30,7
Player 9,Cardio,2021-10-01,3
Player 9,Cardio,2021-10-13,3
Player 9,Cardio,2021-10-15,8
Player 9,Cardio,2021-10-21,9
Player 9,Cardio,2021-10-29,5
Player 9,Cardio,2021-11-04,9
Player 9,Cardio,2021-11-05,4
Player 9,Cardio,2021-11-10,9
Player 9,Cardio,2021-11-11,10
Player 9,Cardio,2021-12-08,4
Player 9,Cardio,2021-12-10,6
Player 9,Cardio,2021-12-22,4
Player 9,Cardio,2021-12-24,5
Player 9,Cardio,2021-12-29,9
Player 10,Strength Building,2021-08-10,3
Player 10,Strength Building,2021-08-11,10
Player 10,Strength Building,2021-08-12,6
Player 10,Strength Building,2021-08-13,9
Player 10,Strength Building,2021-08-16,8
Player 10,Strength Building,2021-08-19,5
Player 10,Strength Building,2021-08-24,5
Player 10,Strength Building,2021-08-25,8
Player 10,Strength Building,2021-08-26,3
Player 10,Strength Building,2021-08-30,7
Player 10,Strength Building,2021-08-31,3
Player 10,Strength Building,2021-09-02,4
Player 10,Strength Building,2021-09-09,4
Player 10,Strength Building,2021-09-16,6
Player 10,Strength Building,2021-09-17,6
Player 10,Strength Building,2021-09-24,4
Player 10,Strength Building,2021-09-30,4
Player 10,Strength Building,2021-10-08,3
Player 10,Strength Building,2021-10-14,6
Player 10,Strength Building,2021-10-15,7
Player 10,Strength Building,2021-10-20,8
Player 10,Strength Building,2021-10-22,7
Player 10,Strength Building,2021-11-04,6
Player 10,Strength Building,2021-11-11,6
Player 10,Strength Building,2021-11-12,4
Player 10,Strength Building,2021-11-17,5
Player 10,Strength Building,2021-11-19,3
Player 10,Strength Building,2021-11-26,3
Player 10,Strength Building,2021-12-16,6
Player 10,Strength Building,2021-12-24,3
Player 10,Strength Building,2021-12-30,7
Player 10,Agility,2021-08-06,5
Player 10,Agility,2021-08-09,6
Player 10,Agility,2021-08-16,4
Player 10,Agility,2021-08-18,9
Player 10,Agility,2021-08-25,6
Player 10,Agility,2021-08-31,9
Player 10,Agility,2021-09-01,8
Player 10,Agility,2021-09-14,4
Player 10,Agility,2021-09-21,3
Player 10,Agility,2021-09-23,8
Player 10,Agility,2021-09-24,4
Player 10,Agility,2021-09-30,10
Player 10,Agility,2021-10-06,5
Player 10,Agility,2021-10-08,4
Player 10,Agility,2021-10-15,4
Player 10,Agility,2021-10-20,6
Player 10,Agility,2021-10-29,10
Player 10,Agility,2021-11-05,5
Player 10,Agility,2021-11-10,4
Player 10,Agility,2021-11-11,4
Player 10,Agility,2021-11-17,5
Player 10,Agility,2021-11-26,3
Player 10,Agility,2021-12-03,10
Player 10,Agility,2021-12-17,10
Player 10,Agility,2021-12-22,9
Player 10,Agility,2021-12-23,3
Player 10,Agility,2021-12-24,3
Player 10,Agility,2021-12-31,5
Player 10,Cardio,2021-08-09,4
Player 10,Cardio,2021-08-11,5
Player 10,Cardio,2021-08-13,10
Player 10,Cardio,2021-08-17,3
Player 10,Cardio,2021-08-19,4
Player 10,Cardio,2021-08-26,5
Player 10,Cardio,2021-08-27,6
Player 10,Cardio,2021-08-30,8
Player 10,Cardio,2021-09-07,3
Player 10,Cardio,2021-09-14,3
Player 10,Cardio,2021-09-21,7
Player 10,Cardio,2021-09-22,6
Player 10,Cardio,2021-09-23,9
Player 10,Cardio,2021-09-24,8
Player 10,Cardio,2021-09-30,9
Player 10,Cardio,2021-10-01,6
Player 10,Cardio,2021-10-06,10
Player 10,Cardio,2021-10-07,6
Player 10,Cardio,2021-10-08,3
Player 10,Cardio,2021-10-15,4
Player 10,Cardio,2021-10-21,9
Player 10,Cardio,2021-10-27,8
Player 10,Cardio,2021-10-28,6
Player 10,Cardio,2021-11-04,4
Player 10,Cardio,2021-11-05,10
Player 10,Cardio,2021-11-10,4
Player 10,Cardio,2021-11-11,7
Player 10,Cardio,2021-11-12,6
Player 10,Cardio,2021-11-17,8
Player 10,Cardio,2021-11-18,8
Player 10,Cardio,2021-11-26,6
Player 10,Cardio,2021-12-01,7
Player 10,Cardio,2021-12-15,3
Player 10,Cardio,2021-12-16,8
Player 10,Cardio,2021-12-17,9
Player 10,Cardio,2021-12-24,4
Player 11,Strength Building,2021-08-12,9
Player 11,Strength Building,2021-08-17,4
Player 11,Strength Building,2021-08-18,7
Player 11,Strength Building,2021-08-20,7
Player 11,Strength Building,2021-08-25,10
Player 11,Strength Building,2021-08-27,6
Player 11,Strength Building,2021-08-31,5
Player 11,Strength Building,2021-09-01,3
Player 11,Strength Building,2021-09-02,10
Player 11,Strength Building,2021-09-03,3
Player 11,Strength Building,2021-09-06,4
Player 11,Strength Building,2021-09-07,9
Player 11,Strength Building,2021-09-10,7
Player 11,Strength Building,2021-09-13,6
Player 11,Strength Building,2021-09-21,7
Player 11,Strength Building,2021-10-01,4
Player 11,Strength Building,2021-10-06,3
Player 11,Strength Building,2021-10-08,7
Player 11,Strength Building,2021-10-13,3
Player 11,Strength Building,2021-10-20,4
Player 11,Strength Building,2021-11-04,6
Player 11,Strength Building,2021-11-17,8
Player 11,Strength Building,2021-11-26,8
Player 11,Strength Building,2021-12-09,3
Player 11,Strength Building,2021-12-10,9
Player 11,Strength Building,2021-12-15,4
Player 11,Strength Building,2021-12-16,6
Player 11,Strength Building,2021-12-17,8
Player 11,Strength Building,2021-12-23,10
Player 11,Strength Building,2021-12-29,4
Player 11,Strength Building,2021-12-30,4
Player 11,Agility,2021-08-04,9
Player 11,Agility,2021-08-09,3
Player 11,Agility,2021-08-10,6
Player 11,Agility,2021-09-06,5
Player 11,Agility,2021-09-09,5
Player 11,Agility,2021-09-10,9
Player 11,Agility,2021-09-13,6
Player 11,Agility,2021-09-16,6
Player 11,Agility,2021-09-20,4
Player 11,Agility,2021-10-01,9
Player 11,Agility,2021-10-06,9
Player 11,Agility,2021-10-08,3
Player 11,Agility,2021-10-13,6
Player 11,Agility,2021-10-20,6
Player 11,Agility,2021-10-28,10
Player 11,Agility,2021-11-04,7
Player 11,Agility,2021-11-10,8
Player 11,Agility,2021-11-11,7
Player 11,Agility,2021-11-12,6
Player 11,Agility,2021-11-18,4
Player 11,Agility,2021-11-25,9
Player 11,Agility,2021-12-23,9
Player 11,Agility,2021-12-24,10
Player 11,Agility,2021-12-30,6
Player 11,Agility,2021-12-31,4
Player 11,Cardio,2021-08-03,5
Player 11,Cardio,2021-08-05,10
Player 11,Cardio,2021-08-11,7
Player 11,Cardio,2021-08-13,4
Player 11,Cardio,2021-08-16,10
Player 11,Cardio,2021-08-17,6
Player 11,Cardio,2021-08-18,3
Player 11,Cardio,2021-08-23,10
Player 11,Cardio,2021-08-24,8
Player 11,Cardio,2021-09-07,9
Player 11,Cardio,2021-09-08,7
Player 11,Cardio,2021-09-15,5
Player 11,Cardio,2021-09-16,4
Player 11,Cardio,2021-09-21,5
Player 11,Cardio,2021-09-22,3
Player 11,Cardio,2021-09-27,8
Player 11,Cardio,2021-09-30,10
Player 11,Cardio,2021-10-08,8
Player 11,Cardio,2021-10-14,4
Player 11,Cardio,2021-10-22,9
Player 11,Cardio,2021-11-03,3
Player 11,Cardio,2021-11-05,3
Player 11,Cardio,2021-11-10,9
Player 11,Cardio,2021-11-11,3
Player 11,Cardio,2021-11-19,3
Player 11,Cardio,2021-11-26,9
Player 11,Cardio,2021-12-02,6
Player 11,Cardio,2021-12-03,5
Player 11,Cardio,2021-12-09,5
Player 11,Cardio,2021-12-10,7
Player 11,Cardio,2021-12-16,3
Player 11,Cardio,2021-12-23,9
Player 11,Cardio,2021-12-24,8
Player 11,Cardio,2021-12-29,7
Player 11,Cardio,2021-12-30,10
Player 12,Strength Building,2021-08-09,9
Player 12,Strength Building,2021-08-10,9
Player 12,Strength Building,2021-08-11,7
Player 12,Strength Building,2021-08-13,6
Player 12,Strength Building,2021-08-17,7
Player 12,Strength Building,2021-08-19,6
Player 12,Strength Building,2021-08-20,4
Player 12,Strength Building,2021-08-27,3
Player 12,Strength Building,2021-08-31,5
Player 12,Strength Building,2021-09-01,8
Player 12,Strength Building,2021-09-03,8
Player 12,Strength Building,2021-09-10,4
Player 12,Strength Building,2021-09-13,4
Player 12,Strength Building,2021-09-15,9
Player 12,Strength Building,2021-09-20,4
Player 12,Strength Building,2021-09-21,6
Player 12,Strength Building,2021-09-23,9
Player 12,Strength Building,2021-09-24,9
Player 12,Strength Building,2021-10-06,3
Player 12,Strength Building,2021-10-13,7
Player 12,Strength Building,2021-10-20,10
Player 12,Strength Building,2021-10-21,5
Player 12,Strength Building,2021-11-10,6
Player 12,Strength Building,2021-11-11,8
Player 12,Strength Building,2021-11-17,5
Player 12,Strength Building,2021-11-18,6
Player 12,Strength Building,2021-11-19,5
Player 12,Strength Building,2021-12-10,6
Player 12,Strength Building,2021-12-15,3
Player 12,Strength Building,2021-12-24,7
Player 12,Strength Building,2021-12-29,8
Player 12,Agility,2021-08-03,7
Player 12,Agility,2021-08-04,7
Player 12,Agility,2021-08-09,7
Player 12,Agility,2021-08-18,5
Player 12,Agility,2021-08-19,10
Player 12,Agility,2021-08-23,9
Player 12,Agility,2021-08-24,8
Player 12,Agility,2021-09-09,7
Player 12,Agility,2021-09-10,6
Player 12,Agility,2021-09-13,7
Player 12,Agility,2021-09-14,8
Player 12,Agility,2021-09-15,7
Player 12,Agility,2021-09-16,8
Player 12,Agility,2021-10-01,7
Player 12,Agility,2021-10-08,6
Player 12,Agility,2021-10-14,3
Player 12,Agility,2021-10-27,7
Player 12,Agility,2021-10-28,3
Player 12,Agility,2021-11-05,9
Player 12,Agility,2021-11-10,3
Player 12,Agility,2021-11-19,4
Player 12,Agility,2021-11-26,4
Player 12,Agility,2021-12-01,9
Player 12,Agility,2021-12-10,9
Player 12,Agility,2021-12-17,9
Player 12,Agility,2021-12-23,6
Player 12,Cardio,2021-08-13,5
Player 12,Cardio,2021-08-23,7
Player 12,Cardio,2021-08-27,10
Player 12,Cardio,2021-08-30,10
Player 12,Cardio,2021-08-31,7
Player 12,Cardio,2021-09-01,9
Player 12,Cardio,2021-09-07,3
Player 12,Cardio,2021-09-16,6
Player 12,Cardio,2021-09-17,8
Player 12,Cardio,2021-09-21,6
Player 12,Cardio,2021-09-22,10
Player 12,Cardio,2021-09-24,4
Player 12,Cardio,2021-09-30,4
Player 12,Cardio,2021-10-06,3
Player 12,Cardio,2021-10-07,7
Player 12,Cardio,2021-10-15,8
Player 12,Cardio,2021-10-21,4
Player 12,Cardio,2021-10-22,3
Player 12,Cardio,2021-10-27,10
Player 12,Cardio,2021-10-29,6
Player 12,Cardio,2021-11-03,9
Player 12,Cardio,2021-11-04,6
Player 12,Cardio,2021-11-05,8
Player 12,Cardio,2021-11-11,9
Player 12,Cardio,2021-11-17,9
Player 12,Cardio,2021-11-18,3
Player 12,Cardio,2021-11-24,5
Player 12,Cardio,2021-12-02,9
Player 12,Cardio,2021-12-17,5
Player 12,Cardio,2021-12-22,4
Player 12,Cardio,2021-12-23,7
Player 12,Cardio,2021-12-29,8
Player 12,Cardio,2021-12-30,10
Player 13,Strength Building,2021-08-05,3
Player 13,Strength Building,2021-08-06,3
Player 13,Strength Building,2021-08-12,3
Player 13,Strength Building,2021-08-13,3
Player 13,Strength Building,2021-08-16,6
Player 13,Strength Building,2021-08-23,10
Player 13,Strength Building,2021-08-31,4
Player 13,Strength Building,2021-09-02,8
Player 13,Strength Building,2021-09-03,3
Player 13,Strength Building,2021-09-09,5
Player 13,Strength Building,2021-09-10,7
Player 13,Strength Building,2021-09-14,10
Player 13,Strength Building,2021-09-20,3
Player 13,Strength Building,2021-09-21,5
Player 13,Strength Building,2021-10-06,3
Player 13,Strength Building,2021-10-07,6
Player 13,Strength Building,2021-10-13,7
Player 13,Strength Building,2021-10-20,4
Player 13,Strength Building,2021-10-21,7
Player 13,Strength Building,2021-10-22,3
Player 13,Strength Building,2021-10-28,10
Player 13,Strength Building,2021-10-29,4
Player 13,Strength Building,2021-11-03,7
Player 13,Strength Building,2021-11-05,4
Player 13,Strength Building,2021-11-10,4
Player 13,Strength Building,2021-11-12,10
Player 13,Strength Building,2021-11-25,10
Player 13,Strength Building,2021-12-02,8
Player 13,Strength Building,2021-12-08,8
Player 13,Agility,2021-08-05,9
Player 13,Agility,2021-08-17,7
Player 13,Agility,2021-08-24,3
Player 13,Agility,2021-08-27,6
Player 13,Agility,2021-08-31,5
Player 13,Agility,2021-09-07,9
Player 13,Agility,2021-09-08,5
Player 13,Agility,2021-09-15,3
Player 13,Agility,2021-09-22,8
Player 13,Agility,2021-09-23,10
Player 13,Agility,2021-09-27,6
Player 13,Agility,2021-10-06,10
Player 13,Agility,2021-10-08,7
Player 13,Agility,2021-10-20,6
Player 13,Agility,2021-10-22,5
Player 13,Agility,2021-10-27,4
Player 13,Agility,2021-11-03,8
Player 13,Agility,2021-11-05,6
Player 13,Agility,2021-11-11,5
Player 13,Agility,2021-11-17,5
Player 13,Agility,2021-11-25,5
Player 13,Agility,2021-12-09,5
Player 13,Agility,2021-12-15,5
Player 13,Agility,2021-12-17,5
Player 13,Agility,2021-12-22,7
Player 13,Agility,2021-12-30,10
Player 13,Agility,2021-12-31,4
Player 13,Cardio,2021-08-03,6
Player 13,Cardio,2021-08-05,6
Player 13,Cardio,2021-08-16,5
Player 13,Cardio,2021-08-18,4
Player 13,Cardio,2021-08-24,7
Player 13,Cardio,2021-08-25,10
Player 13,Cardio,2021-08-26,9
Player 13,Cardio,2021-08-31,6
Player 13,Cardio,2021-09-01,3
Player 13,Cardio,2021-09-02,9
Player 13,Cardio,2021-09-06,7
Player 13,Cardio,2021-09-07,10
Player 13,Cardio,2021-09-08,9
Player 13,Cardio,2021-09-09,8
Player 13,Cardio,2021-09-17,9
Player 13,Cardio,2021-09-20,4
Player 13,Cardio,2021-09-22,3
Player 13,Cardio,2021-09-27,3
Player 13,Cardio,2021-09-30,8
Player 13,Cardio,2021-10-06,4
Player 13,Cardio,2021-10-08,4
Player 13,Cardio,2021-10-20,5
Player 13,Cardio,2021-10-21,8
Player 13,Cardio,2021-11-03,6
Player 13,Cardio,2021-11-04,7
Player 13,Cardio,2021-11-05,7
Player 13,Cardio,2021-11-17,4
Player 13,Cardio,2021-11-24,7
Player 13,Cardio,2021-12-01,5
Player 13,Cardio,2021-12-08,7
Player 13,Cardio,2021-12-15,4
Player 13,Cardio,2021-12-23,4
Player 14,Strength Building,2021-08-04,5
Player 14,Strength Building,2021-08-06,3
Player 14,Strength Building,2021-08-10,3
Player 14,Strength Building,2021-08-11,8
Player 14,Strength Building,2021-08-13,7
Player 14,Strength Building,2021-08-19,10
Player 14,Strength Building,2021-08-20,7
Player 14,Strength Building,2021-08-25,5
Player 14,Strength Building,2021-08-26,5
Player 14,Strength Building,2021-08-27,7
Player 14,Strength Building,2021-08-31,8
Player 14,Strength Building,2021-09-02,6
Player 14,Strength Building,2021-09-03,7
Player 14,Strength Building,2021-09-08,4
Player 14,Strength Building,2021-09-09,5
Player 14,Strength Building,2021-09-10,6
Player 14,Strength Building,2021-09-16,6
Player 14,Strength Building,2021-09-17,8
Player 14,Strength Building,2021-09-20,6
Player 14,Strength Building,2021-09-24,7
Player 14,Strength Building,2021-09-30,3
Player 14,Strength Building,2021-10-01,7
Player 14,Strength Building,2021-10-07,8
Player 14,Strength Building,2021-10-20,7
Player 14,Strength Building,2021-10-29,6
Player 14,Strength Building,2021-11-03,7
Player 14,Strength Building,2021-11-04,9
Player 14,Strength Building,2021-11-05,9
Player 14,Strength Building,2021-11-12,5
Player 14,Strength Building,2021-11-17,9
Player 14,Strength Building,2021-11-25,5
Player 14,Strength Building,2021-11-26,6
Player 14,Strength Building,2021-12-09,3
Player 14,Strength Building,2021-12-10,10
Player 14,Strength Building,2021-12-16,8
Player 14,Strength Building,2021-12-22,5
Player 14,Strength Building,2021-12-24,8
Player 14,Strength Building,2021-12-29,8
Player 14,Agility,2021-08-11,10
Player 14,Agility,2021-08-13,8
Player 14,Agility,2021-08-18,10
Player 14,Agility,2021-08-23,8
Player 14,Agility,2021-08-24,8
Player 14,Agility,2021-08-30,5
Player 14,Agility,2021-09-01,9
Player 14,Agility,2021-09-07,6
Player 14,Agility,2021-09-10,8
Player 14,Agility,2021-09-14,4
Player 14,Agility,2021-09-15,7
Player 14,Agility,2021-09-16,10
Player 14,Agility,2021-09-27,8
Player 14,Agility,2021-09-30,10
Player 14,Agility,2021-10-01,4
Player 14,Agility,2021-10-06,10
Player 14,Agility,2021-10-22,3
Player 14,Agility,2021-11-03,5
Player 14,Agility,2021-11-05,8
Player 14,Agility,2021-11-18,8
Player 14,Agility,2021-11-25,7
Player 14,Agility,2021-11-26,10
Player 14,Agility,2021-12-01,5
Player 14,Agility,2021-12-10,6
Player 14,Agility,2021-12-15,3
Player 14,Agility,2021-12-22,8
Player 14,Agility,2021-12-29,3
Player 14,Cardio,2021-08-09,5
Player 14,Cardio,2021-08-10,4
Player 14,Cardio,2021-08-12,9
Player 14,Cardio,2021-08-17,6
Player 14,Cardio,2021-08-18,4
Player 14,Cardio,2021-08-19,5
Player 14,Cardio,2021-08-20,9
Player 14,Cardio,2021-08-26,5
Player 14,Cardio,2021-08-31,10
Player 14,Cardio,2021-09-02,3
Player 14,Cardio,2021-09-03,7
Player 14,Cardio,2021-09-15,6
Player 14,Cardio,2021-09-16,9
Player 14,Cardio,2021-09-24,8
Player 14,Cardio,2021-10-01,4
Player 14,Cardio,2021-10-07,7
Player 14,Cardio,2021-10-08,9
Player 14,Cardio,2021-10-13,10
Player 14,Cardio,2021-10-14,6
Player 14,Cardio,2021-10-20,3
Player 14,Cardio,2021-10-28,3
