Document Index (generated),conn_country,Album Name,Artist Name,Track Name,ms_played,reason_end,reason_start,shuffle,skipped,spotify_track_uri,ts
10788,GB,Poses,Rufus Wainwright,Cigarettes And Chocolate Milk,282356,trackdone,trackdone,False,False,spotify:track:3l6EkMrhwXPSVEuTDksWB8,2015-02-21T20:48:06Z
2588,GB,Poses,Rufus Wainwright,Cigarettes And Chocolate Milk,282356,trackdone,trackdone,False,False,spotify:track:3l6EkMrhwXPSVEuTDksWB8,2015-02-22T21:46:12Z
12015,GB,Poses,Rufus Wainwright,Cigarettes And Chocolate Milk,282356,trackdone,trackdone,False,False,spotify:track:3l6EkMrhwXPSVEuTDksWB8,2015-02-26T14:43:22Z
11382,GB,Vibrate: The Best Of,Rufus Wainwright,Going To A Town,246987,trackdone,trackdone,False,False,spotify:track:7oJFq3QYPSAVPAVwXPAlQX,2015-02-24T21:43:57Z
14987,GB,Vibrate: The Best Of,Rufus Wainwright,Going To A Town,246987,trackdone,trackdone,False,False,spotify:track:7oJFq3QYPSAVPAVwXPAlQX,2015-03-01T18:15:47Z
1714,GB,Vibrate: The Best Of,Rufus Wainwright,Going To A Town,246987,trackdone,trackdone,False,False,spotify:track:7oJFq3QYPSAVPAVwXPAlQX,2015-03-02T02:37:37Z
14662,GB,Vibrate: The Best Of,Rufus Wainwright,Hallelujah,0,trackdone,trackdone,False,False,spotify:track:30Ku6kudnWusRFbCGtHDSA,2015-03-02T01:39:50Z
9441,GB,Want,Rufus Wainwright,Vibrate,163604,trackdone,trackdone,False,False,spotify:track:45Ch7hvt9emUf906Ji27Rv,2015-02-26T17:21:18Z
13510,GB,The Best Of Sade,Sade,Smooth Operator - Single Version,258306,trackdone,trackdone,False,False,spotify:track:2PyuffiA5Ttg3IhOAkWytT,2016-02-25T17:02:16Z
7922,GB,Back Into Your System,Saliva,Always,231156,trackdone,trackdone,False,False,spotify:track:2HerxRQish8VLHvu20oxz2,2015-01-15T00:29:13Z
1051,GB,Blood Stained Love Story,Saliva,Ladies And Gentlemen,217240,trackdone,trackdone,False,False,spotify:track:5LOsouV5W95PYrZdhIhs7i,2015-06-07T00:37:37Z
11062,GB,Every Six Seconds,Saliva,Click Click Boom,252368,trackdone,trackdone,False,False,spotify:track:2Pvw7sZ7cTFMihs9RxNYvD,2015-02-14T02:57:17Z
1960,GB,More Fast And Furious,Saliva,Superstar,247600,trackdone,trackdone,False,False,spotify:track:3eRhs1VE0slbJHySh8hFyV,2016-02-06T00:25:23Z
3581,GB,Moving Forward In Reverse: Greatest Hits,Saliva,Ladies And Gentlemen,217226,trackdone,trackdone,False,False,spotify:track:0RD8d2VyuA2hyXVyRHArj0,2015-06-17T00:18:46Z
13241,GB,The Complete Remastered Keen Collection,Sam Cooke,She's Funny That Way - Remastered,110000,trackdone,trackdone,False,False,spotify:track:3zu0IsxtCn6eUn3FF44DeP,2015-01-20T23:58:51Z
15395,GB,Ultimate Santana,Santana,Into the Night (feat. Chad Kroeger),222432,trackdone,trackdone,False,False,spotify:track:5Hv1QAbRWrUSUHaT0CmnMS,2015-01-18T23:11:06Z
11687,GB,Sarah Vaughan: Verve Ultimate Cool,Sarah Vaughan,Lullaby Of Birdland,239568,trackdone,trackdone,False,False,spotify:track:4a9ITYw1cmU0vVtqS2SJUz,2015-02-24T15:21:17Z
15761,GB,Sarah Vaughan: Verve Ultimate Cool,Sarah Vaughan,Lullaby Of Birdland,239568,trackdone,trackdone,False,False,spotify:track:4a9ITYw1cmU0vVtqS2SJUz,2015-03-04T00:22:08Z
7664,GB,Sarah Vaughan: Verve Ultimate Cool,Sarah Vaughan,Lullaby Of Birdland,239568,trackdone,trackdone,False,False,spotify:track:4a9ITYw1cmU0vVtqS2SJUz,2015-03-15T00:15:09Z
12114,GB,Fragile,Saron Gas,Dazed and Abused,190826,trackdone,trackdone,False,False,spotify:track:3TwyK65DnIR9ADVhPHdCNR,2015-10-07T19:16:34Z
15342,GB,Fragile,Saron Gas,Dazed and Abused,190826,trackdone,trackdone,False,False,spotify:track:3TwyK65DnIR9ADVhPHdCNR,2015-10-10T13:04:01Z
10290,GB,Fragile,Saron Gas,Dazed and Abused,190826,trackdone,trackdone,False,False,spotify:track:3TwyK65DnIR9ADVhPHdCNR,2015-11-08T22:12:40Z
11166,GB,Stay What You Are,Saves The Day,As Your Ghost Takes Flight,145706,trackdone,trackdone,False,False,spotify:track:4U5H4OoOYavwWi9Xlv4QQy,2015-12-26T16:55:03Z
5523,GB,Stay What You Are,Saves The Day,Certain Tragedy,147200,trackdone,trackdone,False,False,spotify:track:6Cn3rjvmZVgStTZniQIWWh,2015-12-28T14:01:30Z
4550,GB,Stay What You Are,Saves The Day,Certain Tragedy,165326,trackdone,trackdone,False,False,spotify:track:6Cn3rjvmZVgStTZniQIWWh,2015-12-24T21:00:26Z
4177,GB,Stay What You Are,Saves The Day,Freakish,227026,trackdone,trackdone,False,False,spotify:track:3MOZH8MLW0z7VACDTM7JFi,2015-12-25T19:37:28Z
6151,GB,Stay What You Are,Saves The Day,Freakish,227026,trackdone,trackdone,False,False,spotify:track:3MOZH8MLW0z7VACDTM7JFi,2015-12-26T15:06:36Z
15005,GB,Stay What You Are,Saves The Day,Freakish,227026,trackdone,trackdone,False,False,spotify:track:3MOZH8MLW0z7VACDTM7JFi,2015-12-27T13:43:23Z
10249,GB,Through Being Cool,Saves The Day,All-Star Me,103906,trackdone,trackdone,False,False,spotify:track:0K5MoJK01ZILAZfXo7n8hr,2015-12-25T17:31:54Z
9266,GB,Through Being Cool,Saves The Day,All-Star Me,103906,trackdone,trackdone,False,False,spotify:track:0K5MoJK01ZILAZfXo7n8hr,2015-12-26T00:01:42Z
12552,GB,Through Being Cool,Saves The Day,Rocks Tonic Juice Magic,207720,trackdone,trackdone,False,False,spotify:track:3IX3DBacud9x6KWo23PY66,2015-12-27T16:51:05Z
12553,GB,Through Being Cool,Saves The Day,Rocks Tonic Juice Magic,207720,trackdone,trackdone,False,False,spotify:track:3IX3DBacud9x6KWo23PY66,2015-12-27T22:44:49Z
15884,GB,Through Being Cool,Saves The Day,Shoulder to the Wheel,199573,trackdone,trackdone,False,False,spotify:track:4dKu1HkVL1xh96F1JfDTrn,2015-12-27T13:18:33Z
8121,GB,Through Being Cool,Saves The Day,Through Being Cool,124146,trackdone,trackdone,False,False,spotify:track:3x60Mq0pOGXYfSlSuMKt8g,2015-12-27T18:21:51Z
2907,GB,Through Being Cool,Saves The Day,Through Being Cool,124146,trackdone,trackdone,False,False,spotify:track:3x60Mq0pOGXYfSlSuMKt8g,2015-12-28T16:06:49Z
15899,GB,Saving Abel,Saving Abel,Addicted,222850,trackdone,trackdone,False,False,spotify:track:3pxCXv0NACYfYnLjFcQW5D,2015-01-18T19:57:11Z
6980,GB,Saving Abel,Saving Abel,Addicted,222850,trackdone,trackdone,False,False,spotify:track:3pxCXv0NACYfYnLjFcQW5D,2015-01-26T20:13:38Z
2392,GB,Saving Abel,Saving Abel,Addicted,222850,trackdone,trackdone,False,False,spotify:track:3pxCXv0NACYfYnLjFcQW5D,2015-02-14T21:20:36Z
1195,GB,Saving Abel,Saving Abel,Addicted,222850,trackdone,trackdone,False,False,spotify:track:3pxCXv0NACYfYnLjFcQW5D,2015-02-15T02:07:49Z
10582,GB,Saving Abel,Saving Abel,Addicted,222850,trackdone,trackdone,False,False,spotify:track:3pxCXv0NACYfYnLjFcQW5D,2015-02-16T17:15:51Z
15911,GB,Riff-Rain,School Food Punishment,Egoist,317013,trackdone,trackdone,False,False,spotify:track:4iygYeFPLQwvChzAfIGoPE,2015-06-09T17:01:15Z
10822,GB,Riff-Rain,School Food Punishment,Egoist,317013,trackdone,trackdone,False,False,spotify:track:4iygYeFPLQwvChzAfIGoPE,2015-12-01T10:34:59Z
2205,GB,Riff-Rain,School Food Punishment,Feedback,242080,trackdone,trackdone,False,False,spotify:track:0xB7yFhZpgcq3eCgLpAlVZ,2015-06-27T14:21:35Z
11839,GB,Riff-Rain,School Food Punishment,Flow,293933,trackdone,trackdone,False,False,spotify:track:67SbXD8KF1DQyKfFlolaDt,2015-06-03T13:10:34Z
2192,GB,Riff-Rain,School Food Punishment,Flow,293933,trackdone,trackdone,False,False,spotify:track:67SbXD8KF1DQyKfFlolaDt,2015-06-09T14:10:42Z
14065,GB,Riff-Rain,School Food Punishment,Flow,293933,trackdone,trackdone,False,False,spotify:track:67SbXD8KF1DQyKfFlolaDt,2015-06-27T12:52:53Z
13244,GB,Riff-Rain,School Food Punishment,Flow,293933,trackdone,trackdone,False,False,spotify:track:67SbXD8KF1DQyKfFlolaDt,2015-07-09T14:13:52Z
15270,GB,Riff-Rain,School Food Punishment,Flow,293933,trackdone,trackdone,False,False,spotify:track:67SbXD8KF1DQyKfFlolaDt,2015-12-02T16:24:08Z
11102,GB,Riff-Rain,School Food Punishment,Killer,212480,trackdone,trackdone,False,False,spotify:track:6gvakx1ggYs5eDCzM6ZpQt,2015-06-09T00:19:45Z
1922,GB,Proof of Life,Scott Stapp,Dying To Live,246053,trackdone,trackdone,False,False,spotify:track:1Ajy3Y7okpLCz0bZWUL3D2,2016-02-07T16:33:35Z
8333,GB,Proof of Life,Scott Stapp,Dying To Live,246053,trackdone,trackdone,False,False,spotify:track:1Ajy3Y7okpLCz0bZWUL3D2,2016-02-10T18:39:01Z
9533,GB,Proof of Life,Scott Stapp,Dying To Live,246053,trackdone,trackdone,False,False,spotify:track:1Ajy3Y7okpLCz0bZWUL3D2,2016-02-11T20:30:34Z
9915,GB,Proof of Life,Scott Stapp,Hit Me More,205518,trackdone,trackdone,False,False,spotify:track:4qE5WjLSrRgStMXjA4xS8P,2016-02-07T20:44:31Z
5563,GB,Proof of Life,Scott Stapp,Jesus Was A RockStar,208453,trackdone,trackdone,False,False,spotify:track:2xFaYPg2d9tdDjxKwXPAgx,2016-02-07T15:47:47Z
6889,GB,Proof of Life,Scott Stapp,New Day Coming,226663,trackdone,trackdone,False,False,spotify:track:3kKoW1rZeIFdECJRGWUtTK,2016-01-25T19:27:52Z
13263,GB,The Great Divide,Scott Stapp,Sublime,253573,trackdone,trackdone,False,False,spotify:track:0b57oGEOrONFrVPeKdBVd5,2016-02-09T19:50:28Z
11761,GB,The Great Divide,Scott Stapp,Surround Me,275613,trackdone,trackdone,False,False,spotify:track:4aQNRiOxJTB5BYqkHjPlzn,2016-02-07T21:23:36Z
13622,GB,The Great Divide,Scott Stapp,Surround Me,275613,trackdone,trackdone,False,False,spotify:track:4aQNRiOxJTB5BYqkHjPlzn,2016-02-10T19:06:19Z
9350,GB,The Passion Of The Christ: Songs,Scott Stapp,Relearn Love,238400,trackdone,trackdone,False,False,spotify:track:5Cpv9l221GcESQULWgi0hj,2016-02-10T21:29:53Z
2959,GB,First World Manifesto,Screeching Weasel,Beginningless Vacation,140280,trackdone,trackdone,False,False,spotify:track:2H5jk2EN03OJgS5ElOJESc,2015-05-29T23:45:46Z
7480,GB,Call of Duty: Black Ops,Sean Murray,Deviant,284986,trackdone,trackdone,False,False,spotify:track:4scWGjM6ZQ08NEPyuxpTXo,2015-07-17T21:53:12Z
6907,GB,Call of Duty: Black Ops,Sean Murray,Eagle Claw - Part 1,254640,trackdone,trackdone,False,False,spotify:track:1YP259EBQLUllQ3garptff,2015-07-17T17:11:29Z
10024,GB,Disclaimer,Seether,Gasoline,168560,trackdone,trackdone,False,False,spotify:track:1RrH03KhOL0B9lnShBkpX7,2015-06-05T00:05:40Z
8209,GB,Disclaimer,Seether,Sympathetic,185186,trackdone,trackdone,False,False,spotify:track:5MwTTmjKnLdrEAqGaN3o8j,2015-04-22T02:02:58Z
2003,GB,Disclaimer,Seether,Sympathetic,250487,trackdone,trackdone,False,False,spotify:track:5MwTTmjKnLdrEAqGaN3o8j,2015-04-14T21:37:10Z
9137,GB,Disclaimer II,Seether,Broken,257697,trackdone,trackdone,False,False,spotify:track:50c7wUAPoiyyFGEFU9aVlF,2015-01-14T17:28:50Z
11720,GB,Disclaimer II,Seether,Broken,257697,trackdone,trackdone,False,False,spotify:track:50c7wUAPoiyyFGEFU9aVlF,2015-01-31T21:44:00Z
10500,GB,Disclaimer II,Seether,Broken,257697,trackdone,trackdone,False,False,spotify:track:50c7wUAPoiyyFGEFU9aVlF,2015-02-04T14:49:38Z
15157,GB,Disclaimer II,Seether,Broken,257697,trackdone,trackdone,False,False,spotify:track:50c7wUAPoiyyFGEFU9aVlF,2015-02-04T21:11:51Z
7917,GB,Disclaimer II,Seether,Broken,257697,trackdone,trackdone,False,False,spotify:track:50c7wUAPoiyyFGEFU9aVlF,2015-02-09T20:46:08Z
2501,GB,Disclaimer II,Seether,Broken,257697,trackdone,trackdone,False,False,spotify:track:50c7wUAPoiyyFGEFU9aVlF,2015-02-14T19:49:46Z
13571,GB,Disclaimer II,Seether,Broken,257697,trackdone,trackdone,False,False,spotify:track:50c7wUAPoiyyFGEFU9aVlF,2015-03-05T22:53:29Z
8502,GB,Disclaimer II,Seether,Broken,257697,trackdone,trackdone,False,False,spotify:track:50c7wUAPoiyyFGEFU9aVlF,2015-03-08T14:36:13Z
15348,GB,Disclaimer II,Seether,Broken,257697,trackdone,trackdone,False,False,spotify:track:50c7wUAPoiyyFGEFU9aVlF,2015-03-13T14:51:44Z
7093,GB,Disclaimer II,Seether,Broken,257697,trackdone,trackdone,False,False,spotify:track:50c7wUAPoiyyFGEFU9aVlF,2015-04-15T23:17:52Z
8283,GB,Disclaimer II,Seether,Hang On,190667,trackdone,trackdone,False,False,spotify:track:7rWtz8JG1BvTlapolLsyzR,2015-03-13T13:56:38Z
12693,GB,Disclaimer II,Seether,Hang On,190667,trackdone,trackdone,False,False,spotify:track:7rWtz8JG1BvTlapolLsyzR,2015-03-22T21:42:58Z
4281,GB,Disclaimer II,Seether,Hang On,190733,trackdone,trackdone,False,False,spotify:track:7rWtz8JG1BvTlapolLsyzR,2015-06-18T15:40:21Z
6653,GB,Disclaimer II,Seether,Hang On,190733,trackdone,trackdone,False,False,spotify:track:7rWtz8JG1BvTlapolLsyzR,2016-02-03T16:50:18Z
1599,GB,Finding Beauty In Negative Spaces,Seether,Careless Whisper,296973,trackdone,trackdone,False,False,spotify:track:57ffw1JGhvRWNvOZue59W3,2015-06-07T00:33:59Z
14577,GB,Finding Beauty In Negative Spaces,Seether,Eyes Of The Devil,300640,trackdone,trackdone,False,False,spotify:track:61RTTYcxqFVgfIYkqkRW4z,2016-02-06T22:17:28Z
14877,GB,Finding Beauty In Negative Spaces,Seether,FMLYHM,208169,trackdone,trackdone,False,False,spotify:track:00zqxeyUURvqow9EdDMm8v,2015-04-09T16:43:51Z
6038,GB,Finding Beauty In Negative Spaces,Seether,FMLYHM,208186,trackdone,trackdone,False,False,spotify:track:00zqxeyUURvqow9EdDMm8v,2015-06-01T00:49:27Z
7243,GB,Finding Beauty In Negative Spaces,Seether,FMLYHM,208186,trackdone,trackdone,False,False,spotify:track:00zqxeyUURvqow9EdDMm8v,2015-06-02T14:27:12Z
14494,GB,Finding Beauty In Negative Spaces,Seether,FMLYHM,208186,trackdone,trackdone,False,False,spotify:track:00zqxeyUURvqow9EdDMm8v,2016-02-06T14:08:51Z
13855,GB,Finding Beauty In Negative Spaces,Seether,Like Suicide,254840,trackdone,trackdone,False,False,spotify:track:0fFj6TcoQo51JLsS1a81Tm,2015-07-03T16:35:41Z
15572,GB,Isolate And Medicate,Seether,Keep The Dogs At Bay,0,trackdone,trackdone,False,False,spotify:track:5rUi6DJGTG3A57aQvb8Pcl,2015-03-20T21:42:59Z
2489,GB,Isolate And Medicate,Seether,Keep The Dogs At Bay,264123,trackdone,trackdone,False,False,spotify:track:5rUi6DJGTG3A57aQvb8Pcl,2015-03-10T13:48:36Z
12109,GB,Isolate And Medicate,Seether,Keep The Dogs At Bay,264123,trackdone,trackdone,False,False,spotify:track:5rUi6DJGTG3A57aQvb8Pcl,2015-03-22T15:24:26Z
15750,GB,Isolate And Medicate,Seether,My Disaster,0,trackdone,trackdone,False,False,spotify:track:6Hbl1ecreoAQkf030M93x4,2015-03-05T21:23:22Z
13522,GB,Isolate And Medicate,Seether,My Disaster,272160,trackdone,trackdone,False,False,spotify:track:6Hbl1ecreoAQkf030M93x4,2015-05-31T18:18:34Z
6051,GB,Isolate And Medicate,Seether,My Disaster,272160,trackdone,trackdone,False,False,spotify:track:6Hbl1ecreoAQkf030M93x4,2015-06-02T12:01:20Z
3045,GB,Isolate And Medicate,Seether,My Disaster,272160,trackdone,trackdone,False,False,spotify:track:6Hbl1ecreoAQkf030M93x4,2015-06-08T20:08:45Z
5249,GB,Isolate And Medicate,Seether,My Disaster,272160,trackdone,trackdone,False,False,spotify:track:6Hbl1ecreoAQkf030M93x4,2015-06-17T14:02:31Z
1831,GB,Isolate And Medicate,Seether,My Disaster,272160,trackdone,trackdone,False,False,spotify:track:6Hbl1ecreoAQkf030M93x4,2015-06-19T15:19:59Z
12088,GB,Isolate And Medicate,Seether,My Disaster,272160,trackdone,trackdone,False,False,spotify:track:6Hbl1ecreoAQkf030M93x4,2016-02-02T14:42:48Z
15531,GB,Isolate And Medicate,Seether,My Disaster,272160,trackdone,trackdone,False,False,spotify:track:6Hbl1ecreoAQkf030M93x4,2016-02-05T20:11:03Z
8881,GB,Isolate And Medicate,Seether,My Disaster,272169,trackdone,trackdone,False,False,spotify:track:6Hbl1ecreoAQkf030M93x4,2015-03-09T21:07:55Z
7656,GB,Isolate And Medicate,Seether,My Disaster,272169,trackdone,trackdone,False,False,spotify:track:6Hbl1ecreoAQkf030M93x4,2015-03-12T12:43:39Z
4392,GB,Isolate And Medicate,Seether,Same Damn Life,199706,trackdone,trackdone,False,False,spotify:track:064XGGgh60lr4ABq09j4Cz,2015-02-25T20:22:29Z
9004,GB,Isolate And Medicate,Seether,Same Damn Life,199706,trackdone,trackdone,False,False,spotify:track:064XGGgh60lr4ABq09j4Cz,2015-03-10T20:27:57Z
12815,GB,Isolate And Medicate,Seether,Same Damn Life,199706,trackdone,trackdone,False,False,spotify:track:064XGGgh60lr4ABq09j4Cz,2015-03-19T21:49:52Z
13653,GB,Isolate And Medicate,Seether,Same Damn Life,199706,trackdone,trackdone,False,False,spotify:track:064XGGgh60lr4ABq09j4Cz,2015-03-21T17:31:22Z
1747,GB,Isolate And Medicate,Seether,Same Damn Life,199706,trackdone,trackdone,False,False,spotify:track:064XGGgh60lr4ABq09j4Cz,2015-04-04T22:06:06Z
11806,GB,Isolate And Medicate,Seether,Same Damn Life,199706,trackdone,trackdone,False,False,spotify:track:064XGGgh60lr4ABq09j4Cz,2015-04-15T22:54:25Z
14031,GB,Isolate And Medicate,Seether,Same Damn Life,199706,trackdone,trackdone,False,False,spotify:track:064XGGgh60lr4ABq09j4Cz,2015-04-16T22:56:18Z
15560,GB,Isolate And Medicate,Seether,Suffer It All,234973,trackdone,trackdone,False,False,spotify:track:3M0ZvY3Rd4RwpYfFnT7fDZ,2015-06-06T14:24:06Z
8148,GB,Isolate And Medicate,Seether,Words As Weapons,240195,trackdone,trackdone,False,False,spotify:track:6MvfKM5sFPoZG23OpCjsjj,2015-02-25T20:59:20Z
13404,GB,Isolate And Medicate,Seether,Words As Weapons,240195,trackdone,trackdone,False,False,spotify:track:6MvfKM5sFPoZG23OpCjsjj,2015-03-03T18:47:57Z
10176,GB,Isolate And Medicate,Seether,Words As Weapons,240195,trackdone,trackdone,False,False,spotify:track:6MvfKM5sFPoZG23OpCjsjj,2015-03-05T22:09:06Z
6526,GB,Isolate And Medicate,Seether,Words As Weapons,240195,trackdone,trackdone,False,False,spotify:track:6MvfKM5sFPoZG23OpCjsjj,2015-03-07T01:52:42Z
11976,GB,Isolate And Medicate,Seether,Words As Weapons,240195,trackdone,trackdone,False,False,spotify:track:6MvfKM5sFPoZG23OpCjsjj,2015-03-08T13:50:30Z
1728,GB,Isolate And Medicate,Seether,Words As Weapons,240195,trackdone,trackdone,False,False,spotify:track:6MvfKM5sFPoZG23OpCjsjj,2015-03-10T17:25:53Z
10532,GB,Isolate And Medicate,Seether,Words As Weapons,240195,trackdone,trackdone,False,False,spotify:track:6MvfKM5sFPoZG23OpCjsjj,2015-03-19T22:55:06Z
14774,GB,Isolate And Medicate,Seether,Words As Weapons,240195,trackdone,trackdone,False,False,spotify:track:6MvfKM5sFPoZG23OpCjsjj,2015-03-22T20:09:10Z
8744,GB,Isolate And Medicate,Seether,Words As Weapons,240195,trackdone,trackdone,False,False,spotify:track:6MvfKM5sFPoZG23OpCjsjj,2015-03-22T22:32:08Z
7750,GB,Isolate And Medicate,Seether,Words As Weapons,240195,trackdone,trackdone,False,False,spotify:track:6MvfKM5sFPoZG23OpCjsjj,2015-03-26T13:06:08Z
7333,GB,Isolate And Medicate,Seether,Words As Weapons,240195,trackdone,trackdone,False,False,spotify:track:6MvfKM5sFPoZG23OpCjsjj,2015-04-06T12:12:55Z
9079,GB,Karma & Effect,Seether,Remedy,0,trackdone,trackdone,False,False,spotify:track:2KTAe6vWRor7wNIDOZrtfr,2015-02-09T19:50:05Z
12675,GB,Karma & Effect,Seether,Remedy,0,trackdone,trackdone,False,False,spotify:track:2KTAe6vWRor7wNIDOZrtfr,2015-02-22T20:38:49Z
13523,GB,Karma & Effect,Seether,Remedy,207213,trackdone,trackdone,False,False,spotify:track:2KTAe6vWRor7wNIDOZrtfr,2015-06-08T13:25:35Z
1621,GB,Karma & Effect,Seether,Remedy,207229,trackdone,trackdone,False,False,spotify:track:2KTAe6vWRor7wNIDOZrtfr,2015-01-23T02:26:36Z
13304,GB,Karma & Effect,Seether,Remedy,207229,trackdone,trackdone,False,False,spotify:track:2KTAe6vWRor7wNIDOZrtfr,2015-02-10T02:48:44Z
8660,GB,Karma & Effect,Seether,Remedy,207229,trackdone,trackdone,False,False,spotify:track:2KTAe6vWRor7wNIDOZrtfr,2015-03-11T20:51:35Z
13430,GB,Karma & Effect,Seether,The Gift,334183,trackdone,trackdone,False,False,spotify:track:5Q80ZVCZfkfJ95Ja2pvgBG,2015-03-12T14:08:51Z
15432,GB,Karma & Effect,Seether,The Gift,334183,trackdone,trackdone,False,False,spotify:track:5Q80ZVCZfkfJ95Ja2pvgBG,2015-04-05T23:09:43Z
1945,GB,Karma & Effect,Seether,The Gift,334183,trackdone,trackdone,False,False,spotify:track:5Q80ZVCZfkfJ95Ja2pvgBG,2015-04-08T22:57:30Z
12808,GB,Karma & Effect,Seether,Truth,230320,trackdone,trackdone,False,False,spotify:track:6V2VwO8CvU5GAox6Rx8nqL,2015-03-08T19:16:15Z
2364,GB,Karma & Effect,Seether,Truth,230320,trackdone,trackdone,False,False,spotify:track:6V2VwO8CvU5GAox6Rx8nqL,2015-03-09T23:53:35Z
14233,GB,Karma & Effect,Seether,Truth,230320,trackdone,trackdone,False,False,spotify:track:6V2VwO8CvU5GAox6Rx8nqL,2015-03-11T15:19:40Z
9362,GB,Karma & Effect,Seether,Truth,230320,trackdone,trackdone,False,False,spotify:track:6V2VwO8CvU5GAox6Rx8nqL,2015-03-12T23:44:29Z
5158,GB,Karma & Effect,Seether,Truth,230320,trackdone,trackdone,False,False,spotify:track:6V2VwO8CvU5GAox6Rx8nqL,2015-03-18T03:20:05Z
7350,GB,Karma & Effect,Seether,Truth,230320,trackdone,trackdone,False,False,spotify:track:6V2VwO8CvU5GAox6Rx8nqL,2015-03-20T14:55:55Z
15230,GB,Karma & Effect,Seether,Truth,230320,trackdone,trackdone,False,False,spotify:track:6V2VwO8CvU5GAox6Rx8nqL,2015-03-24T00:00:52Z
4770,GB,Karma & Effect,Seether,Truth,230320,trackdone,trackdone,False,False,spotify:track:6V2VwO8CvU5GAox6Rx8nqL,2015-03-24T14:00:29Z
12381,GB,Karma & Effect,Seether,Truth,230320,trackdone,trackdone,False,False,spotify:track:6V2VwO8CvU5GAox6Rx8nqL,2015-04-09T16:12:24Z
4180,GB,Karma & Effect,Seether,Truth,230373,trackdone,trackdone,False,False,spotify:track:6V2VwO8CvU5GAox6Rx8nqL,2015-06-16T23:49:08Z
6856,GB,Seether: 2002 - 2013,Seether,Breakdown,210415,trackdone,trackdone,False,False,spotify:track:1GxcZWK0eK4OXgyMlrpa09,2015-03-16T19:28:46Z
3674,GB,Seether: 2002 - 2013,Seether,Breakdown,210415,trackdone,trackdone,False,False,spotify:track:1GxcZWK0eK4OXgyMlrpa09,2015-03-27T14:49:15Z
8302,GB,Seether: 2002 - 2013,Seether,Careless Whisper,297351,trackdone,trackdone,False,False,spotify:track:0mQmTtegKI5HKLTKH1ZTd7,2015-01-21T12:01:58Z
7705,GB,Seether: 2002 - 2013,Seether,Careless Whisper,297351,trackdone,trackdone,False,False,spotify:track:0mQmTtegKI5HKLTKH1ZTd7,2015-01-21T19:47:17Z
12121,GB,Seether: 2002 - 2013,Seether,Careless Whisper,297351,trackdone,trackdone,False,False,spotify:track:0mQmTtegKI5HKLTKH1ZTd7,2015-02-09T00:21:48Z
1874,GB,Seether: 2002 - 2013,Seether,Careless Whisper,297351,trackdone,trackdone,False,False,spotify:track:0mQmTtegKI5HKLTKH1ZTd7,2015-03-06T16:38:59Z
9491,GB,Seether: 2002 - 2013,Seether,Careless Whisper,297351,trackdone,trackdone,False,False,spotify:track:0mQmTtegKI5HKLTKH1ZTd7,2015-03-11T00:04:16Z
4900,GB,Seether: 2002 - 2013,Seether,Careless Whisper,297351,trackdone,trackdone,False,False,spotify:track:0mQmTtegKI5HKLTKH1ZTd7,2015-03-24T15:54:33Z
